Date,Ping (ms),Download (Mbps),Upload (Mbps)
2020-11-26 16:30:35.513346,26.0,6.28,1.08
2020-11-26 17:00:43.428642,23.0,6.45,1.03
2020-11-26 17:30:34.113249,24.0,6.27,1.17
2020-11-26 18:00:34.189955,25.0,6.53,1.15
2020-11-26 18:30:32.376871,24.0,6.18,1.18
2020-11-26 19:00:33.855199,38.0,6.41,1.13
2020-11-26 19:30:34.652202,24.0,6.27,1.07
2020-11-26 20:00:34.718717,34.0,6.47,1.07
2020-11-26 20:30:37.097457,24.0,5.83,0.76
2020-11-26 21:00:34.296449,24.0,6.22,1.1
2020-11-26 21:30:35.684111,23.0,5.39,0.99
2020-11-26 22:00:35.212905,24.0,6.22,0.91
2020-11-26 22:30:36.892031,51.0,6.33,0.94
2020-11-26 23:00:36.389552,24.0,6.47,1.01
2020-11-26 23:30:43.596038,24.0,6.59,1.09
2020-11-27 00:00:25.941870,27.0,4.63,1.25
2020-11-27 00:30:27.403668,24.0,6.63,1.03
2020-11-27 01:00:32.319919,37.0,6.39,1.04
2020-11-27 01:30:32.795885,39.0,5.24,0.85
2020-11-27 02:00:31.333630,36.0,6.29,1.15
2020-11-27 02:30:26.908488,24.0,6.38,1.14
2020-11-27 03:00:43.994172,27.0,6.29,1.13
2020-11-27 03:30:27.084515,24.0,6.32,1.1
2020-11-27 04:00:28.145526,24.0,6.48,1.1
2020-11-27 04:30:46.021350,23.0,6.17,1.14
2020-11-27 05:00:27.266514,24.0,6.56,1.07
2020-11-27 05:30:27.216538,23.0,6.01,1.05
2020-11-27 06:00:27.463501,25.0,6.65,1.05
2020-11-27 06:30:26.129127,24.0,6.67,1.18
2020-11-27 07:00:26.351690,24.0,5.74,1.1
2020-11-27 07:30:34.834738,25.0,6.11,1.1
2020-11-27 08:00:46.101173,40.0,6.2,1.09
2020-11-27 08:30:34.838858,24.0,5.65,1.14
2020-11-27 09:00:35.715023,37.0,6.4,1.2
2020-11-27 09:30:33.492190,24.0,6.6,1.13
2020-11-27 10:00:35.851737,24.0,6.19,1.0
2020-11-27 10:30:34.863290,24.0,6.26,1.03
2020-11-27 11:00:36.571915,33.0,6.45,1.02
2020-11-27 11:30:36.038982,37.0,6.33,1.13
2020-11-27 12:00:36.687301,72.0,5.65,0.99
2020-11-27 12:30:31.848143,24.0,5.67,1.08
2020-11-27 13:00:36.358908,36.0,6.45,1.07
2020-11-27 13:30:34.592689,24.0,6.28,1.21
2020-11-27 14:00:45.306731,27.0,6.25,1.08
2020-11-27 14:30:35.559664,24.0,6.22,1.04
2020-11-27 15:00:30.965420,38.0,6.61,1.13
2020-11-27 15:30:35.633468,24.0,6.51,0.97
2020-11-27 16:00:25.293758,24.0,6.0,1.25
2020-11-27 16:30:35.873696,36.0,6.27,1.04
2020-11-27 17:00:37.521057,37.0,6.24,1.1
2020-11-27 17:30:34.676926,24.0,6.01,1.15
2020-11-27 18:00:35.508336,37.0,6.4,1.18
2020-11-27 18:30:34.619196,37.0,6.46,1.22
2020-11-27 19:00:36.854939,36.0,6.4,1.04
2020-11-27 19:30:36.244802,36.0,6.36,1.1
2020-11-27 20:00:34.754928,36.0,5.97,1.15
2020-11-27 20:30:38.121839,24.0,3.62,0.64
2020-11-27 21:00:37.270767,49.0,4.81,1.1
2020-11-27 21:30:32.473284,24.0,5.36,1.04
2020-11-27 22:00:36.275177,39.0,6.15,1.1
2020-11-27 22:30:34.103388,177.0,3.85,0.9
2020-11-27 23:00:35.275995,37.0,5.58,1.1
2020-11-27 23:30:35.381347,38.0,6.15,1.03
2020-11-28 00:00:40.473399,24.0,6.32,1.06
2020-11-28 00:30:37.329996,67.0,5.18,1.09
2020-11-28 01:00:41.341098,29.0,6.28,1.11
2020-11-28 01:30:36.219484,36.0,6.38,1.01
2020-11-28 02:00:35.590267,27.0,6.31,1.15
2020-11-28 02:30:34.257702,24.0,6.1,1.07
2020-11-28 03:00:43.550129,24.0,6.49,1.16
2020-11-28 03:30:25.880515,23.0,6.04,1.16
2020-11-28 04:00:26.090632,35.0,6.49,1.15
2020-11-28 04:30:26.215912,23.0,5.89,1.09
2020-11-28 05:00:31.774277,24.0,4.72,1.13
2020-11-28 05:30:26.383746,24.0,6.26,1.1
2020-11-28 06:00:28.105474,24.0,5.89,1.11
2020-11-28 06:30:24.904169,23.0,6.59,1.22
2020-11-28 07:00:35.344969,40.0,6.18,0.99
2020-11-28 07:30:46.746291,23.0,6.68,1.08
2020-11-28 08:00:49.435870,24.0,4.15,1.05
2020-11-28 19:00:52.554815,36.0,5.2,1.05
2020-11-28 19:31:00.134908,25.0,4.94,1.01
2020-11-28 20:00:54.193529,39.0,6.2,1.1
2020-11-28 20:30:52.919700,26.0,6.18,1.12
2020-11-28 21:00:49.947456,26.0,6.13,1.2
2020-11-28 21:30:35.601000,33.0,6.32,1.13
2020-11-28 22:00:47.957294,27.0,5.87,1.12
2020-11-28 22:30:43.043623,39.0,5.23,0.95
2020-11-28 23:00:31.061470,39.0,4.34,0.94
2020-11-28 23:30:29.761072,32.0,4.06,0.82
2020-11-29 00:00:39.468319,26.0,4.65,0.93
2020-11-29 00:30:25.140380,24.0,6.31,1.22
2020-11-29 01:00:29.549615,37.0,6.07,1.16
2020-11-29 01:30:28.542933,36.0,6.35,1.06
2020-11-29 02:00:30.179288,36.0,6.48,1.09
2020-11-29 02:30:28.259712,33.0,6.48,1.18
2020-11-29 03:00:29.100992,43.0,6.2,1.2
2020-11-29 03:30:25.582816,27.0,6.61,1.21
2020-11-29 04:00:35.932681,41.0,6.39,1.17
2020-11-29 04:30:28.389679,25.0,6.39,1.01
2020-11-29 05:00:44.713796,24.0,6.1,1.15
2020-11-29 05:30:26.948584,24.0,6.64,1.05
2020-11-29 06:00:36.393500,41.0,6.47,1.09
2020-11-29 06:30:27.766701,24.0,6.33,1.02
2020-11-29 07:04:34.432535,23.0,6.32,1.05
2020-11-29 07:30:35.066901,32.0,6.45,1.06
2020-11-29 08:00:35.831815,23.0,6.34,0.97
2020-11-29 08:30:34.129311,24.0,6.26,1.11
2020-11-29 09:00:33.864626,37.0,6.35,1.16
2020-11-29 09:30:35.425649,24.0,6.47,0.96
2020-11-29 10:00:37.357872,49.0,6.39,1.04
2020-11-29 10:30:33.293307,23.0,6.29,1.21
2020-11-29 11:00:37.180379,41.0,6.42,1.14
2020-11-29 11:30:33.559680,25.0,6.2,1.14
2020-11-29 12:00:43.183640,24.0,6.24,1.1
2020-11-29 12:30:34.104954,26.0,5.96,1.12
2020-11-29 13:00:35.430754,36.0,6.37,1.24
2020-11-29 13:30:43.389017,26.0,6.21,1.11
2020-11-29 14:00:43.908123,24.0,6.59,1.09
2020-11-29 14:30:48.007239,49.0,6.06,0.9
2020-11-29 15:00:31.962691,38.0,5.3,1.16
2020-11-29 15:30:48.168332,26.0,6.45,1.02
2020-11-29 16:00:40.098536,24.0,5.78,1.03
2020-11-29 16:30:42.444975,25.0,6.26,1.07
2020-11-29 17:00:34.388172,25.0,6.32,1.18
2020-11-29 17:30:41.851641,26.0,6.51,1.08
2020-11-29 22:01:39.838425,24.0,5.13,1.0
2020-11-30 21:30:50.478044,27.0,4.88,0.87
2020-11-30 22:00:49.835639,24.0,6.34,0.96
2020-11-30 22:30:26.610716,26.0,5.69,1.08
2020-12-01 21:33:08.212604,27.0,5.63,1.07
2020-12-01 22:01:00.481468,74.0,3.81,1.0
2020-12-01 22:30:35.827100,35.0,5.61,1.01
2020-12-01 23:00:31.845007,34.0,5.73,1.0
2020-12-01 23:30:29.016206,32.0,6.23,1.02
2020-12-02 10:00:51.071931,32.0,4.82,1.09
2020-12-02 10:30:27.277585,43.0,5.44,1.03
2020-12-02 11:00:49.376964,40.0,4.43,0.94
2020-12-02 11:30:38.709185,26.0,4.57,0.8
2020-12-02 12:00:28.987800,40.0,5.31,1.06
2020-12-02 12:30:29.292524,28.0,4.59,0.89
2020-12-02 13:00:38.884660,36.0,4.55,0.98
2020-12-02 13:30:36.037916,38.0,6.23,1.12
2020-12-02 14:00:58.533295,25.0,4.87,0.96
2020-12-02 14:31:27.195896,23.0,5.67,1.02
2020-12-02 15:00:48.778668,24.0,4.21,1.07
2020-12-03 21:05:05.624752,39.0,3.62,1.09
2020-12-03 21:30:55.538500,29.0,5.45,1.06
2020-12-04 19:02:01.287971,62.0,3.8,0.95
2020-12-04 19:30:54.195725,24.0,6.59,1.01
2020-12-04 20:00:46.954439,23.0,6.39,1.21
2020-12-04 20:30:56.335223,34.0,6.31,1.06
2020-12-04 21:00:38.453365,31.0,5.72,1.0
2020-12-04 21:30:46.082248,34.0,4.02,1.05
2020-12-04 22:00:44.374781,28.0,5.3,1.17
2020-12-04 22:30:30.501107,33.0,5.75,0.92
2020-12-04 23:00:45.987894,37.0,5.72,0.93
2020-12-04 23:30:29.888505,32.0,4.03,0.89
2020-12-05 00:00:58.239140,24.0,4.72,0.9
2020-12-05 00:30:47.871644,26.0,5.62,1.08
2020-12-05 11:01:27.151321,27.0,5.75,1.03
2020-12-05 11:30:55.619196,72.0,4.37,0.98
2020-12-05 12:00:57.303872,25.0,4.92,0.91
2020-12-05 18:00:37.289545,45.0,5.4,0.97
2020-12-05 18:30:28.880247,36.0,5.27,0.81
2020-12-05 19:00:28.754173,38.0,4.62,1.02
2020-12-05 19:30:34.519820,37.0,6.43,1.21
2020-12-05 20:00:27.711277,36.0,4.47,1.01
2020-12-05 20:30:49.674078,26.0,4.65,0.8
2020-12-05 21:03:13.829806,42.0,5.23,0.96
2020-12-05 21:30:27.176179,33.0,5.87,0.96
2020-12-05 22:00:34.367257,98.0,4.66,1.02
2020-12-05 22:30:27.133548,37.0,6.27,1.09
2020-12-05 23:00:31.474768,42.0,6.38,1.16
2020-12-05 23:30:29.132853,37.0,6.05,1.09
2020-12-06 00:00:36.225639,34.0,6.34,1.15
2020-12-06 00:30:26.157703,36.0,6.17,1.23
2020-12-06 01:00:26.501621,37.0,6.45,1.16
2020-12-06 01:30:27.684616,34.0,6.36,1.05
2020-12-06 02:00:35.638438,37.0,6.56,1.29
2020-12-06 02:30:25.685532,37.0,6.69,1.23
2020-12-06 03:00:27.885712,31.0,6.28,1.07
2020-12-06 03:30:27.687460,34.0,6.35,1.08
2020-12-06 04:00:25.477386,36.0,6.49,1.26
2020-12-06 04:30:46.782380,25.0,6.26,1.11
2020-12-06 05:00:38.969049,39.0,6.32,1.03
2020-12-06 05:30:35.755464,28.0,6.37,1.06
2020-12-06 06:00:35.729354,34.0,6.3,1.07
2020-12-06 06:30:35.679338,37.0,6.27,1.11
2020-12-06 07:00:36.564175,34.0,6.01,0.96
2020-12-06 07:30:33.688387,37.0,6.31,1.26
2020-12-06 08:00:35.183588,39.0,6.4,1.1
2020-12-06 08:30:34.892066,42.0,6.09,1.12
2020-12-06 09:00:43.113398,34.0,6.49,1.13
2020-12-06 09:30:34.390980,40.0,6.41,1.15
2020-12-06 10:01:08.943641,50.0,3.32,0.86
2020-12-06 10:30:50.869774,61.0,6.28,1.01
2020-12-06 11:00:54.491952,24.0,5.32,1.06
2020-12-06 11:30:48.905939,27.0,6.1,1.12
2020-12-06 12:00:35.601388,42.0,3.8,1.18
2020-12-06 12:30:30.325358,38.0,6.56,1.21
2020-12-06 13:00:34.381184,36.0,4.53,0.86
2020-12-06 13:31:04.051428,92.0,3.11,0.83
2020-12-06 14:00:50.124824,76.0,3.94,0.78
2020-12-06 14:30:28.706982,37.0,5.58,1.01
2020-12-06 15:00:25.605346,36.0,3.9,1.17
2020-12-06 15:30:36.003242,38.0,5.04,1.05
2020-12-06 16:00:50.460459,150.0,4.25,0.86
2020-12-06 16:30:58.426853,76.0,6.36,0.84
2020-12-06 17:00:41.098270,39.0,6.45,0.84
2020-12-06 17:30:47.395913,25.0,6.11,1.04
2020-12-06 18:00:28.368530,37.0,6.45,1.11
2020-12-06 18:31:17.215055,43.0,4.2,0.86
2020-12-06 19:00:31.857616,38.0,5.21,1.03
2020-12-06 19:30:48.134226,46.0,4.63,0.8
2020-12-06 20:00:45.750763,42.0,6.15,1.19
2020-12-06 20:30:48.223675,33.0,5.96,1.18
2020-12-06 21:00:46.765046,39.0,6.08,1.06
2020-12-06 21:30:48.829491,26.0,6.39,1.02
2020-12-07 07:01:06.990704,27.0,6.55,1.12
2020-12-07 07:30:51.019420,25.0,5.6,1.03
2020-12-07 20:00:50.994554,31.0,5.44,0.92
2020-12-07 20:30:51.080505,127.0,4.65,1.01
2020-12-07 21:00:37.091684,42.0,5.6,0.89
2020-12-07 21:30:54.098518,117.0,3.98,0.93
2020-12-08 07:00:57.766154,28.0,5.97,1.15
2020-12-08 07:30:36.351675,37.0,6.55,1.15
2020-12-08 08:00:45.956757,37.0,6.66,1.07
2020-12-08 08:30:44.283863,24.0,6.23,1.19
2020-12-08 09:00:44.327138,30.0,6.46,1.14
2020-12-08 09:30:45.205599,23.0,6.62,1.07
2020-12-08 10:00:45.087996,28.0,6.57,1.17
2020-12-08 10:30:48.203991,25.0,6.2,1.24
2020-12-08 11:00:45.522514,24.0,6.19,1.05
2020-12-08 11:30:54.628416,25.0,6.23,1.01
2020-12-08 12:00:46.928142,34.0,6.7,1.02
2020-12-08 12:30:46.651651,24.0,6.41,0.98
2020-12-08 13:00:45.479713,29.0,6.48,1.07
2020-12-08 13:30:45.597106,26.0,6.47,1.13
2020-12-08 14:00:46.708540,26.0,6.39,1.03
2020-12-08 14:30:44.826814,29.0,6.46,1.16
2020-12-08 15:00:45.701532,25.0,6.2,1.06
2020-12-08 15:30:53.221137,33.0,6.29,0.93
2020-12-08 16:00:47.152067,32.0,6.16,1.15
2020-12-08 16:30:45.663793,25.0,6.31,1.13
2020-12-08 17:00:46.563629,25.0,6.22,1.06
2020-12-08 17:30:46.076112,35.0,6.55,1.06
2020-12-08 18:00:45.178291,24.0,6.09,1.16
2020-12-08 18:30:45.928005,25.0,6.21,1.07
2020-12-08 19:00:46.804998,36.0,6.67,0.97
2020-12-08 19:30:46.706254,24.0,6.51,1.05
2020-12-08 20:00:46.380084,33.0,6.62,1.09
2020-12-08 20:30:45.332746,24.0,6.29,1.08
2020-12-08 21:00:45.573334,35.0,4.55,1.08
2020-12-08 21:30:29.574534,40.0,5.23,0.94
2020-12-08 22:00:30.854447,36.0,4.85,0.97
2020-12-08 22:31:03.768258,113.0,4.87,0.94
2020-12-08 23:00:58.585007,72.0,5.43,0.89
2020-12-08 23:30:52.738861,23.0,5.0,1.01
2020-12-09 00:01:27.482477,34.0,5.64,0.89
2020-12-09 00:30:46.740307,24.0,4.54,1.1
2020-12-09 01:00:49.321914,72.0,6.4,1.02
2020-12-09 01:30:46.231535,25.0,6.09,1.17
2020-12-09 02:00:46.684207,24.0,6.39,1.23
2020-12-09 02:30:47.454476,24.0,6.35,1.09
2020-12-09 03:00:49.196304,24.0,6.48,1.18
2020-12-09 03:30:47.320381,25.0,6.3,1.12
2020-12-09 04:01:33.087169,34.0,6.41,1.01
2020-12-09 04:30:49.501251,23.0,6.43,1.18
2020-12-09 05:00:46.299683,36.0,6.47,1.12
2020-12-09 05:30:47.061361,32.0,6.32,1.05
2020-12-09 06:00:50.891836,30.0,6.23,1.09
2020-12-09 06:30:41.654244,36.0,6.37,1.14
2020-12-09 07:00:44.805007,36.0,6.39,1.11
2020-12-09 07:30:40.911810,36.0,6.39,1.19
2020-12-09 08:00:39.617737,37.0,6.42,1.24
2020-12-09 08:30:41.209101,35.0,6.52,1.18
2020-12-09 09:01:02.736460,23.0,6.33,1.03
2020-12-09 09:30:46.937183,26.0,6.31,1.07
2020-12-09 10:00:47.857642,27.0,6.26,1.23
2020-12-09 10:30:49.117420,36.0,5.92,1.02
2020-12-09 11:00:53.956726,35.0,5.4,1.11
2020-12-09 11:30:29.425398,36.0,6.24,1.23
2020-12-09 12:00:33.325321,36.0,6.46,1.17
2020-12-09 12:30:30.131326,36.0,5.61,1.16
2020-12-09 13:00:50.659925,29.0,6.22,1.18
2020-12-09 13:30:27.134831,39.0,6.52,1.14
2020-12-09 14:00:27.554594,37.0,6.58,1.28
2020-12-09 14:30:32.398222,38.0,6.57,1.09
2020-12-09 18:01:01.527827,32.0,4.54,0.94
2020-12-09 18:30:50.310897,37.0,4.39,0.98
2020-12-09 19:05:07.545775,25.0,6.06,1.06
2020-12-09 19:30:27.389678,36.0,6.46,1.08
2020-12-09 20:00:29.389116,36.0,6.63,1.13
2020-12-09 20:30:27.951370,41.0,6.57,1.08
2020-12-09 21:00:37.253846,41.0,6.53,1.05
2020-12-09 21:30:28.589868,40.0,6.57,0.84
2020-12-09 22:00:45.463096,89.0,5.15,1.08
2020-12-09 22:30:28.952451,36.0,5.84,1.0
2020-12-09 23:00:38.370055,62.0,3.94,1.03
2020-12-09 23:30:27.038884,36.0,6.3,1.12
2020-12-10 00:05:13.979675,26.0,5.21,1.1
2020-12-10 00:37:18.549410,24.0,6.09,1.01
2020-12-10 01:00:52.039170,24.0,6.33,1.17
2020-12-10 01:30:25.865733,36.0,6.38,1.19
2020-12-10 02:00:48.152279,26.0,6.25,1.1
2020-12-10 02:30:27.010956,30.0,6.17,1.11
2020-12-10 03:00:50.763478,27.0,6.38,1.16
2020-12-10 03:30:35.482358,37.0,6.24,1.11
2020-12-10 04:00:34.916142,37.0,6.54,1.14
2020-12-10 04:30:36.478584,37.0,6.56,1.06
2020-12-10 05:00:35.746813,37.0,6.37,1.2
2020-12-10 05:30:37.763231,37.0,6.33,1.04
2020-12-10 06:00:38.251351,37.0,5.23,0.91
2020-12-10 06:30:34.969828,37.0,6.4,1.17
2020-12-10 07:00:47.706054,35.0,5.9,1.05
2020-12-10 07:30:47.703517,26.0,6.42,1.02
2020-12-10 16:01:33.411513,28.0,6.37,0.69
2020-12-10 17:30:51.735357,28.0,4.07,0.9
2020-12-10 21:00:29.739904,48.0,5.52,0.99
2020-12-10 21:30:38.560808,100.0,4.73,0.86
2020-12-10 22:00:40.664059,38.0,6.41,1.02
2020-12-10 22:30:27.960373,35.0,5.79,1.01
2020-12-11 07:30:47.836531,35.0,6.97,1.04
2020-12-11 08:00:46.438061,36.0,6.94,1.13
2020-12-11 19:30:48.368146,29.0,5.84,0.93
2020-12-11 20:00:41.824729,27.0,6.31,0.95
2020-12-11 20:30:28.339008,34.0,6.74,1.08
2020-12-11 21:00:27.509454,37.0,7.07,1.13
2020-12-11 21:30:27.572163,36.0,5.01,1.04
2020-12-11 22:00:37.395840,35.0,6.08,1.06
2020-12-11 22:30:29.384630,36.0,6.83,1.06
2020-12-11 23:00:30.455314,45.0,7.05,0.92
2020-12-12 22:47:45.761875,28.0,7.1,1.0
2020-12-12 23:01:38.041237,26.0,6.46,1.08
2020-12-12 23:31:05.535115,39.0,6.87,0.93
2020-12-13 00:00:40.244233,37.0,5.82,0.98
2020-12-13 00:30:57.783986,27.0,5.5,0.91
2020-12-13 01:00:39.127999,37.0,7.04,1.04
2020-12-13 01:30:40.569689,39.0,7.04,0.92
2020-12-13 02:00:56.409824,24.0,5.85,1.12
2020-12-13 02:30:39.773951,37.0,7.03,1.06
2020-12-13 03:00:40.070079,38.0,6.93,1.06
2020-12-13 03:30:39.956122,41.0,6.98,1.06
2020-12-13 04:00:37.562813,36.0,7.17,1.12
2020-12-13 19:31:47.717706,28.0,5.75,0.95
2020-12-13 20:00:45.229907,36.0,5.62,0.84
2020-12-13 20:30:39.494580,39.0,6.95,1.01
2020-12-13 21:00:56.937990,30.0,6.17,0.73
2020-12-13 21:30:53.210642,35.0,5.05,1.02
2020-12-13 22:00:48.940947,37.0,4.84,0.89
2020-12-13 22:30:31.730373,37.0,7.02,1.08
2020-12-13 23:00:34.294615,36.0,6.78,1.18
2020-12-13 23:30:31.626344,35.0,7.05,1.05
2020-12-14 09:30:43.324122,40.0,6.21,0.88
2020-12-14 10:00:30.935407,34.0,6.48,0.88
2020-12-14 10:30:30.677207,35.0,6.78,1.11
2020-12-14 11:00:39.155249,37.0,6.74,0.97
2020-12-14 11:30:28.512122,33.0,6.19,0.92
2020-12-14 12:00:27.983539,36.0,6.6,1.09
2020-12-14 12:30:27.103858,36.0,7.07,1.08
2020-12-14 13:00:26.935627,36.0,5.9,1.02
2020-12-14 13:30:37.806719,36.0,5.13,1.15
2020-12-14 14:00:40.824871,35.0,4.28,1.05
2020-12-14 14:30:28.363592,37.0,6.15,0.95
2020-12-14 15:00:27.428498,35.0,6.44,1.1
2020-12-14 15:30:43.941750,35.0,6.77,1.04
2020-12-14 16:00:28.435535,36.0,6.93,1.12
2020-12-14 16:30:27.242164,36.0,6.61,1.05
2020-12-14 17:00:37.999714,35.0,6.66,1.18
2020-12-14 17:30:28.396991,38.0,7.03,1.04
2020-12-14 18:00:33.672432,47.0,5.0,0.93
2020-12-14 18:30:27.546679,37.0,6.1,1.01
2020-12-14 19:00:44.796896,35.0,6.94,1.09
2020-12-14 19:30:39.898753,36.0,5.22,0.97
2020-12-14 20:00:30.335328,35.0,6.91,0.91
2020-12-14 20:30:26.837527,35.0,6.2,1.15
2020-12-14 21:00:26.275442,37.0,7.12,1.21
2020-12-14 21:30:42.245898,37.0,6.58,1.14
2020-12-14 22:00:34.703949,37.0,7.06,1.11
2020-12-14 22:30:37.073675,37.0,6.23,0.96
2020-12-14 23:01:00.945783,24.0,6.36,0.9
2020-12-14 23:30:28.173520,35.0,6.73,1.17
2020-12-15 00:00:40.302290,50.0,5.09,0.88
2020-12-15 09:31:21.666427,39.0,6.57,1.1
2020-12-15 10:00:44.031127,28.0,6.38,1.02
2020-12-15 10:30:39.640345,35.0,6.0,1.0
2020-12-15 11:00:29.506954,35.0,5.38,0.82
2020-12-15 11:30:26.183189,30.0,6.51,1.08
2020-12-15 12:00:26.272393,28.0,5.33,1.06
2020-12-15 12:30:29.238915,33.0,6.92,0.9
2020-12-15 13:00:32.168724,36.0,6.87,0.94
2020-12-15 13:30:27.199921,35.0,6.33,1.0
2020-12-15 14:00:28.919617,35.0,6.59,0.98
2020-12-15 14:30:26.039228,34.0,6.21,1.16
2020-12-15 15:00:31.570845,46.0,6.57,0.85
2020-12-15 15:30:26.467581,28.0,6.96,1.08
2020-12-15 16:00:26.330033,36.0,6.8,1.02
2020-12-15 16:30:35.119594,98.0,5.36,0.74
2020-12-15 17:00:41.961612,59.0,6.25,1.04
2020-12-15 17:30:28.240064,75.0,5.88,1.01
2020-12-15 18:00:27.853815,59.0,6.96,1.21
2020-12-15 18:30:28.697481,53.0,6.16,0.97
2020-12-15 19:00:43.357582,66.0,6.83,1.06
2020-12-15 19:30:39.713672,53.0,6.17,1.06
2020-12-15 20:00:41.411996,64.0,6.43,0.66
2020-12-15 20:30:46.286914,49.0,5.82,1.16
2020-12-15 21:00:48.326740,52.0,5.13,0.9
2020-12-15 21:30:45.044041,104.0,5.24,0.81
2020-12-15 22:00:38.637806,52.0,6.86,1.18
2020-12-15 22:30:29.704747,60.0,6.63,1.05
2020-12-15 23:00:29.022579,68.0,6.04,1.11
2020-12-15 23:30:29.467169,69.0,5.73,1.09
2020-12-16 09:30:51.832120,66.0,6.9,1.01
2020-12-16 10:00:48.718062,58.0,7.03,1.05
2020-12-16 10:30:47.386024,99.0,6.32,1.03
2020-12-16 11:00:42.935252,57.0,6.69,0.94
2020-12-16 11:30:46.063740,52.0,6.03,1.2
2020-12-16 12:00:43.556472,55.0,6.61,1.25
2020-12-16 12:30:29.605298,52.0,6.98,1.25
2020-12-16 13:00:38.971252,58.0,7.14,1.23
2020-12-16 13:30:38.553168,52.0,6.69,1.05
2020-12-16 14:00:42.436683,63.0,6.13,1.16
2020-12-16 14:30:38.555802,58.0,6.95,1.15
2020-12-16 15:00:49.641336,65.0,4.8,1.04
2020-12-16 15:30:47.308214,52.0,6.51,1.13
2020-12-16 16:00:41.756905,58.0,6.93,1.18
2020-12-16 16:31:00.804443,52.0,6.93,1.07
2020-12-16 17:00:43.662666,64.0,6.93,1.11
2020-12-16 17:30:58.593603,52.0,6.98,0.96
2020-12-16 18:00:26.467174,52.0,6.73,1.22
2020-12-16 18:30:29.423312,53.0,6.36,1.09
2020-12-16 19:00:27.222895,52.0,6.32,1.17
2020-12-16 19:30:34.361964,88.0,6.67,1.09
2020-12-16 20:00:32.082288,58.0,7.03,1.07
2020-12-16 20:30:28.780992,58.0,7.01,1.15
2020-12-16 21:00:38.717670,156.0,5.31,1.02
2020-12-16 21:30:33.453634,89.0,5.81,0.89
2020-12-16 22:00:41.462931,70.0,6.8,1.06
2020-12-17 09:35:47.938775,58.0,4.91,1.03
2020-12-17 10:00:59.851039,52.0,6.65,1.14
2020-12-17 10:30:44.983815,52.0,6.84,1.09
2020-12-17 11:00:32.549618,70.0,4.23,1.04
2020-12-17 11:30:43.633603,52.0,7.08,1.2
2020-12-17 12:00:35.200628,53.0,6.99,1.01
2020-12-17 12:30:44.714317,69.0,7.09,0.93
2020-12-17 14:31:05.190052,59.0,6.38,1.06
2020-12-17 15:00:54.616040,47.0,6.17,1.01
2020-12-17 15:30:51.115017,52.0,6.84,1.17
2020-12-17 16:00:46.064528,59.0,6.56,1.02
2020-12-17 16:30:28.673342,59.0,6.87,1.13
2020-12-17 17:00:50.518470,60.0,6.94,0.99
2020-12-17 17:30:47.444503,58.0,7.1,1.17
2020-12-17 18:00:48.885605,62.0,6.55,1.12
2020-12-17 18:30:35.701929,59.0,5.94,1.07
2020-12-17 19:00:37.566941,58.0,6.95,1.21
2020-12-17 19:30:28.989671,59.0,7.0,1.01
2020-12-17 20:01:26.819540,244.0,2.6,1.06
2020-12-17 20:30:44.051935,49.0,3.3,1.06
2020-12-17 21:00:49.267790,54.0,6.37,1.01
2020-12-17 21:30:26.647196,52.0,6.76,1.16
2020-12-17 22:00:48.997887,70.0,5.3,1.12
2020-12-17 22:30:42.727374,59.0,5.65,1.13
2020-12-17 23:00:35.725275,64.0,6.53,1.11
2020-12-17 23:30:44.794666,52.0,6.44,1.06
2020-12-18 00:00:38.859824,70.0,4.92,1.19
2020-12-18 09:30:51.976757,48.0,5.34,0.94
2020-12-18 10:30:54.427695,59.0,4.96,0.96
2020-12-18 11:00:54.751665,80.0,4.27,1.0
2020-12-18 11:30:53.722378,40.0,6.66,1.08
2020-12-18 12:00:51.205233,41.0,6.84,1.09
2020-12-18 12:30:52.677115,63.0,4.58,1.09
2020-12-18 13:00:51.530707,57.0,4.85,0.98
2020-12-18 13:30:56.723677,44.0,6.78,0.93
2020-12-18 14:00:46.755310,78.0,4.62,0.76
2020-12-18 14:30:27.534197,60.0,6.68,1.13
2020-12-18 15:00:34.626190,58.0,5.6,1.1
2020-12-18 15:30:27.850161,60.0,4.05,1.0
2020-12-18 16:00:54.546003,48.0,4.76,1.08
2020-12-18 16:30:48.718216,40.0,4.64,1.05
2020-12-18 17:00:53.733780,60.0,6.05,1.22
2020-12-18 17:31:10.625759,58.0,4.54,0.75
2020-12-18 18:00:51.931799,62.0,4.82,0.99
2020-12-18 18:30:51.999721,79.0,4.24,1.04
2020-12-18 19:00:31.241033,66.0,2.96,0.88
2020-12-18 19:30:51.132970,39.0,5.88,0.96
2020-12-18 20:00:27.065714,73.0,5.72,1.25
2020-12-18 20:30:36.707836,58.0,4.01,1.01
2020-12-18 21:00:31.662312,108.0,4.24,0.99
2020-12-18 21:30:52.634746,87.0,4.9,1.11
2020-12-18 22:00:49.293085,59.0,4.73,0.95
2020-12-18 22:30:49.272120,44.0,6.85,1.15
2020-12-19 15:18:14.792526,44.0,4.62,0.91
2020-12-19 15:31:21.108219,59.0,5.25,1.0
2020-12-19 16:00:48.979933,59.0,4.19,1.1
2020-12-19 16:30:27.800959,60.0,5.54,1.13
2020-12-19 17:00:33.644715,65.0,4.69,0.94
2020-12-19 17:30:56.107859,44.0,5.48,0.98
2020-12-19 18:00:28.092369,58.0,3.86,1.12
